"","sub","item","cond","boundaryN","wordN","word","trial_type"
"6621",3,82,"ben",6,5,"mutlaka","exp_2"
"6622",3,82,"ben",6,6,"s?t","exp_2"
"6623",3,82,"ben",6,7,"i?er","exp_2"
"6624",3,82,"ben",6,8,"ve","exp_2"
"6625",3,82,"ben",6,9,"d?zenli","exp_2"
"6626",3,82,"ben",6,10,"olarak","exp_2"
"6627",3,82,"ben",6,11,"spor","exp_2"
"6628",3,82,"ben",6,12,"yapar.","exp_2"
"6629",3,137,"identical",7,1,"Sizin","exp_2"
"6630",3,137,"identical",7,2,"evin","exp_2"
"6631",3,137,"identical",7,3,"?n?nden","exp_2"
"6632",3,137,"identical",7,4,"ge?erken","exp_2"
"6633",3,137,"identical",7,5,"k???k","exp_2"
"6634",3,137,"identical",7,6,"bir","exp_2"
"6635",3,137,"identical",7,7,"ku?","exp_2"
"6636",3,137,"identical",7,8,"g?rd?m","exp_2"
"6637",3,137,"identical",7,9,"ama","exp_2"
"6638",3,137,"identical",7,10,"yakla??r","exp_2"
"6639",3,137,"identical",7,11,"yakla?maz","exp_2"
"6640",3,137,"identical",7,12,"ka?t?.","exp_2"
"6641",3,150,"ben",5,1,"Bu","exp_2"
"6642",3,150,"ben",5,2,"yoldaki","exp_2"
"6643",3,150,"ben",5,3,"merdivenlerde","exp_2"
"6644",3,150,"ben",5,4,"iki","exp_2"
"6645",3,150,"ben",5,5,"kez","exp_2"
"6646",3,150,"ben",5,6,"d??t?m","exp_2"
"6647",3,150,"ben",5,7,"bu","exp_2"
"6648",3,150,"ben",5,8,"y?zden","exp_2"
"6649",3,150,"ben",5,9,"her","exp_2"
"6650",3,150,"ben",5,10,"seferinde","exp_2"
"6651",3,150,"ben",5,11,"dikkatli","exp_2"
"6652",3,150,"ben",5,12,"iniyorum.","exp_2"
"6653",3,95,"identical",5,1,"Basketbol","exp_2"
"6654",3,95,"identical",5,2,"ma??","exp_2"
"6655",3,95,"identical",5,3,"izlerken","exp_2"
"6656",3,95,"identical",5,4,"aniden","exp_2"
"6657",3,95,"identical",5,5,"zil","exp_2"
"6658",3,95,"identical",5,6,"?ald?","exp_2"
"6659",3,95,"identical",5,7,"ve","exp_2"
"6660",3,95,"identical",5,8,"ma?","exp_2"
"6661",3,95,"identical",5,9,"yar?da","exp_2"
"6662",3,95,"identical",5,10,"b?l?nd?.","exp_2"
"6663",3,85,"identical",6,1,"?ki","exp_2"
"6664",3,85,"identical",6,2,"saatlik","exp_2"
"6665",3,85,"identical",6,3,"ko?udan","exp_2"
"6666",3,85,"identical",6,4,"sonra","exp_2"
"6667",3,85,"identical",6,5,"kendini","exp_2"
"6668",3,85,"identical",6,6,"iyi","exp_2"
"6669",3,85,"identical",6,7,"hissediyordu","exp_2"
"6670",3,85,"identical",6,8,"ama","exp_2"
"6671",3,85,"identical",6,9,"biz","exp_2"
"6672",3,85,"identical",6,10,"?ok","exp_2"
"6673",3,85,"identical",6,11,"yorulmu?tuk.","exp_2"
"6674",3,153,"identical",8,1,"Babam","exp_2"
"6675",3,153,"identical",8,2,"yar?n","exp_2"
"6676",3,153,"identical",8,3,"piknikte","exp_2"
"6677",3,153,"identical",8,4,"arkada?lar?m","exp_2"
"6678",3,153,"identical",8,5,"ile","exp_2"
"6679",3,153,"identical",8,6,"oynayabilmem","exp_2"
"6680",3,153,"identical",8,7,"i?in","exp_2"
"6681",3,153,"identical",8,8,"top","exp_2"
"6682",3,153,"identical",8,9,"ald?","exp_2"
"6683",3,153,"identical",8,10,"ama","exp_2"
"6684",3,153,"identical",8,11,"arkada?lar?m","exp_2"
"6685",3,153,"identical",8,12,"oynamak","exp_2"
"6686",3,153,"identical",8,13,"istemedi.","exp_2"
"6687",3,109,"identical",7,1,"Erkek","exp_2"
"6688",3,109,"identical",7,2,"arkada??m","exp_2"
"6689",3,109,"identical",7,3,"ile","exp_2"
"6690",3,109,"identical",7,4,"tatile","exp_2"
"6691",3,109,"identical",7,5,"gidece?imiz","exp_2"
"6692",3,109,"identical",7,6,"i?in","exp_2"
"6693",3,109,"identical",7,7,"?ok","exp_2"
"6694",3,109,"identical",7,8,"heyecanl?y?m","exp_2"
"6695",3,109,"identical",7,9,"diye","exp_2"
"6696",3,109,"identical",7,10,"d???n?rken","exp_2"
"6697",3,109,"identical",7,11,"erkek","exp_2"
"6698",3,109,"identical",7,12,"arkada??m","exp_2"
"6699",3,109,"identical",7,13,"tatili","exp_2"
"6700",3,109,"identical",7,14,"iptal","exp_2"
"6701",3,109,"identical",7,15,"etti.","exp_2"
"6702",3,146,"ben",10,1,"E?er","exp_2"
"6703",3,146,"ben",10,2,"s?navdan","exp_2"
"6704",3,146,"ben",10,3,"iyi","exp_2"
"6705",3,146,"ben",10,4,"bir","exp_2"
"6706",3,146,"ben",10,5,"not","exp_2"
"6707",3,146,"ben",10,6,"alm??","exp_2"
"6708",3,146,"ben",10,7,"olsayd?m","exp_2"
"6709",3,146,"ben",10,8,"tatile","exp_2"
"6710",3,146,"ben",10,9,"arkada?lar?m","exp_2"
"6711",3,146,"ben",10,10,"ile","exp_2"
"6712",3,146,"ben",10,11,"gidecektim","exp_2"
"6713",3,146,"ben",10,12,"ama","exp_2"
"6714",3,146,"ben",10,13,"notlar?m","exp_2"
"6715",3,146,"ben",10,14,"k?t?","exp_2"
"6716",3,146,"ben",10,15,"geldi","exp_2"
"6717",3,146,"ben",10,16,"bu","exp_2"
"6718",3,146,"ben",10,17,"y?zden","exp_2"
"6719",3,146,"ben",10,18,"evde","exp_2"
"6720",3,146,"ben",10,19,"kald?m.","exp_2"
"6721",3,116,"ben",3,1,"Apartman","exp_2"
"6722",3,116,"ben",3,2,"kap?s?ndaki","exp_2"
"6723",3,116,"ben",3,3,"zil","exp_2"
"6724",3,116,"ben",3,4,"bozuldu","exp_2"
"6725",3,116,"ben",3,5,"diye","exp_2"
"6726",3,116,"ben",3,6,"herkes","exp_2"
"6727",3,116,"ben",3,7,"kap?ya","exp_2"
"6728",3,116,"ben",3,8,"sert?e","exp_2"
"6729",3,116,"ben",3,9,"vuruyordu.","exp_2"
"6730",3,97,"identical",5,1,"Amerikaya","exp_2"
"6731",3,97,"identical",5,2,"gidebilmek","exp_2"
"6732",3,97,"identical",5,3,"i?in","exp_2"
"6733",3,97,"identical",5,4,"?zel","exp_2"
"6734",3,97,"identical",5,5,"jet","exp_2"
"6735",3,97,"identical",5,6,"kiralam??t?","exp_2"
"6736",3,97,"identical",5,7,"ama","exp_2"
"6737",3,97,"identical",5,8,"jetin","exp_2"
"6738",3,97,"identical",5,9,"pilotu","exp_2"
"6739",3,97,"identical",5,10,"ge?","exp_2"
"6740",3,97,"identical",5,11,"kalm??t?.","exp_2"
"6741",3,103,"identical",4,1,"Yar?n","exp_2"
"6742",3,103,"identical",4,2,"arkada??mla","exp_2"
"6743",3,103,"identical",4,3,"birlikte","exp_2"
"6744",3,103,"identical",4,4,"kek","exp_2"
"6745",3,103,"identical",4,5,"yapaca??m?z","exp_2"
"6746",3,103,"identical",4,6,"i?in","exp_2"
"6747",3,103,"identical",4,7,"?ok","exp_2"
"6748",3,103,"identical",4,8,"heyecanland?m.","exp_2"
"6749",3,86,"ben",3,1,"Bah?edeki","exp_2"
"6750",3,86,"ben",3,2,"a?a?lardan","exp_2"
"6751",3,86,"ben",3,3,"dut","exp_2"
"6752",3,86,"ben",3,4,"toplam??","exp_2"
"6753",3,86,"ben",3,5,"ama","exp_2"
"6754",3,86,"ben",3,6,"toplarken","exp_2"
"6755",3,86,"ben",3,7,"merdivenden","exp_2"
"6756",3,86,"ben",3,8,"d??m??","exp_2"
"6757",3,86,"ben",3,9,"ve","exp_2"
"6758",3,86,"ben",3,10,"hastanelik","exp_2"
"6759",3,86,"ben",3,11,"olmu?.","exp_2"
"6760",3,107,"identical",5,1,"En","exp_2"
"6761",3,107,"identical",5,2,"sevdi?i","exp_2"
"6762",3,107,"identical",5,3,"restorana","exp_2"
"6763",3,107,"identical",5,4,"karn?","exp_2"
"6764",3,107,"identical",5,5,"tok","exp_2"
"6765",3,107,"identical",5,6,"gitmi?","exp_2"
"6766",3,107,"identical",5,7,"bu","exp_2"
"6767",3,107,"identical",5,8,"sebeple","exp_2"
"6768",3,107,"identical",5,9,"hi?bir","exp_2"
"6769",3,107,"identical",5,10,"?ey","exp_2"
"6770",3,107,"identical",5,11,"yiyememi?.","exp_2"
"6771",3,90,"ben",6,1,"D???ne","exp_2"
"6772",3,90,"ben",6,2,"kat?lmadan","exp_2"
"6773",3,90,"ben",6,3,"?nce","exp_2"
"6774",3,90,"ben",6,4,"kuaf?re","exp_2"
"6775",3,90,"ben",6,5,"gidip","exp_2"
"6776",3,90,"ben",6,6,"f?n","exp_2"
"6777",3,90,"ben",6,7,"?ektirdi","exp_2"
"6778",3,90,"ben",6,8,"ama","exp_2"
"6779",3,90,"ben",6,9,"hi?","exp_2"
"6780",3,90,"ben",6,10,"be?enmedi.","exp_2"
"6781",3,108,"ben",6,1,"Derslerin","exp_2"
"6782",3,108,"ben",6,2,"yo?unlu?undan","exp_2"
"6783",3,108,"ben",6,3,"dolay?","exp_2"
"6784",3,108,"ben",6,4,"yoga","exp_2"
"6785",3,108,"ben",6,5,"yapmaya","exp_2"
"6786",3,108,"ben",6,6,"ara","exp_2"
"6787",3,108,"ben",6,7,"verdim","exp_2"
"6788",3,108,"ben",6,8,"ama","exp_2"
"6789",3,108,"ben",6,9,"tekrar","exp_2"
"6790",3,108,"ben",6,10,"yapmay?","exp_2"
"6791",3,108,"ben",6,11,"?ok","exp_2"
"6792",3,108,"ben",6,12,"?zl?yorum.","exp_2"
"6793",3,99,"identical",6,1,"?ok","exp_2"
"6794",3,99,"identical",6,2,"hasta","exp_2"
"6795",3,99,"identical",6,3,"oldu?um","exp_2"
"6796",3,99,"identical",6,4,"i?in","exp_2"
"6797",3,99,"identical",6,5,"okula","exp_2"
"6798",3,99,"identical",6,6,"zor","exp_2"
"6799",3,99,"identical",6,7,"gittim","exp_2"
"6800",3,99,"identical",6,8,"ve","exp_2"
"6801",3,99,"identical",6,9,"derslere","exp_2"
"6802",3,99,"identical",6,10,"odaklanamad?m.","exp_2"
"6803",3,96,"ben",9,1,"En","exp_2"
"6804",3,96,"ben",9,2,"yak?n","exp_2"
"6805",3,96,"ben",9,3,"arkada??m","exp_2"
"6806",3,96,"ben",9,4,"bug?n","exp_2"
"6807",3,96,"ben",9,5,"bizim","exp_2"
"6808",3,96,"ben",9,6,"eve","exp_2"
"6809",3,96,"ben",9,7,"gelece?i","exp_2"
"6810",3,96,"ben",9,8,"i?in","exp_2"
"6811",3,96,"ben",9,9,"?ok","exp_2"
"6812",3,96,"ben",9,10,"sevin?li","exp_2"
"6813",3,96,"ben",9,11,"ve","exp_2"
"6814",3,96,"ben",9,12,"heyecanl?y?m.","exp_2"
"6815",3,135,"identical",6,1,"K?z","exp_2"
"6816",3,135,"identical",6,2,"karde?im","exp_2"
"6817",3,135,"identical",6,3,"salataya","exp_2"
"6818",3,135,"identical",6,4,"?ok","exp_2"
"6819",3,135,"identical",6,5,"fazla","exp_2"
"6820",3,135,"identical",6,6,"tuz","exp_2"
"6821",3,135,"identical",6,7,"koymu?","exp_2"
"6822",3,135,"identical",6,8,"o","exp_2"
"6823",3,135,"identical",6,9,"y?zden","exp_2"
"6824",3,135,"identical",6,10,"yiyemedik.","exp_2"
"6825",3,141,"identical",9,1,"Y?l","exp_2"
"6826",3,141,"identical",9,2,"sonu","exp_2"
"6827",3,141,"identical",9,3,"foto?raf","exp_2"
"6828",3,141,"identical",9,4,"?ekimleri","exp_2"
"6829",3,141,"identical",9,5,"i?in","exp_2"
"6830",3,141,"identical",9,6,"arkada?lar?mla","exp_2"
"6831",3,141,"identical",9,7,"birlikte","exp_2"
"6832",3,141,"identical",9,8,"kuaf?re","exp_2"
"6833",3,141,"identical",9,9,"f?n","exp_2"
"6834",3,141,"identical",9,10,"?ektirmeye","exp_2"
"6835",3,141,"identical",9,11,"gittik","exp_2"
"6836",3,141,"identical",9,12,"ama","exp_2"
"6837",3,141,"identical",9,13,"ya?mur","exp_2"
"6838",3,141,"identical",9,14,"ya?d???","exp_2"
"6839",3,141,"identical",9,15,"i?in","exp_2"
"6840",3,141,"identical",9,16,"sa?lar?m?z","exp_2"
"6841",3,141,"identical",9,17,"bozuldu.","exp_2"
"6842",3,106,"ben",5,1,"T?rkiye'den","exp_2"
"6843",3,106,"ben",5,2,"k?pe?imi","exp_2"
"6844",3,106,"ben",5,3,"getiremedi?im","exp_2"
"6845",3,106,"ben",5,4,"i?in","exp_2"
"6846",3,106,"ben",5,5,"?ok","exp_2"
"6847",3,106,"ben",5,6,"?zg?n?m","exp_2"
"6848",3,106,"ben",5,7,"ve","exp_2"
"6849",3,106,"ben",5,8,"bu","exp_2"
"6850",3,106,"ben",5,9,"durum","exp_2"
"6851",3,106,"ben",5,10,"beni","exp_2"
"6852",3,106,"ben",5,11,"?ok","exp_2"
"6853",3,106,"ben",5,12,"mutsuz","exp_2"
"6854",3,106,"ben",5,13,"ediyor.","exp_2"
"6855",3,130,"ben",4,1,"Erkek","exp_2"
"6856",3,130,"ben",4,2,"arkada??m","exp_2"
"6857",3,130,"ben",4,3,"yeni","exp_2"
"6858",3,130,"ben",4,4,"sa?","exp_2"
"6859",3,130,"ben",4,5,"ektirdi","exp_2"
"6860",3,130,"ben",4,6,"ve","exp_2"
"6861",3,130,"ben",4,7,"d??ar?","exp_2"
"6862",3,130,"ben",4,8,"??kmaya","exp_2"
"6863",3,130,"ben",4,9,"utan?yor.","exp_2"
"6864",3,102,"ben",5,1,"Yeni","exp_2"
"6865",3,102,"ben",5,2,"ald???m","exp_2"
"6866",3,102,"ben",5,3,"tabloyu","exp_2"
"6867",3,102,"ben",5,4,"arabayla","exp_2"
"6868",3,102,"ben",5,5,"eve","exp_2"
"6869",3,102,"ben",5,6,"getirdik","exp_2"
"6870",3,102,"ben",5,7,"ama","exp_2"
"6871",3,102,"ben",5,8,"bir","exp_2"
"6872",3,102,"ben",5,9,"bakt?k","exp_2"
"6873",3,102,"ben",5,10,"ki","exp_2"
"6874",3,102,"ben",5,11,"tablo","exp_2"
"6875",3,102,"ben",5,12,"?izilmi?.","exp_2"
"6876",3,125,"identical",7,1,"Son","exp_2"
"6877",3,125,"identical",7,2,"g?nlerde","exp_2"
"6878",3,125,"identical",7,3,"?ok","exp_2"
"6879",3,125,"identical",7,4,"yo?unum","exp_2"
"6880",3,125,"identical",7,5,"ve","exp_2"
"6881",3,125,"identical",7,6,"telefonum","exp_2"
"6882",3,125,"identical",7,7,"hi?","exp_2"
"6883",3,125,"identical",7,8,"susmuyor","exp_2"
"6884",3,125,"identical",7,9,"bu","exp_2"
"6885",3,125,"identical",7,10,"y?zden","exp_2"
"6886",3,125,"identical",7,11,"kapat?p","exp_2"
"6887",3,125,"identical",7,12,"tatile","exp_2"
"6888",3,125,"identical",7,13,"gitmek","exp_2"
"6889",3,125,"identical",7,14,"istiyorum.","exp_2"
"6890",3,127,"identical",5,1,"Evdeki","exp_2"
"6891",3,127,"identical",5,2,"eski","exp_2"
"6892",3,127,"identical",5,3,"elektrik","exp_2"
"6893",3,127,"identical",5,4,"s?p?rgesinin","exp_2"
"6894",3,127,"identical",5,5,"ucu","exp_2"
"6895",3,127,"identical",5,6,"bozulmu?","exp_2"
"6896",3,127,"identical",5,7,"ama","exp_2"
"6897",3,127,"identical",5,8,"yine","exp_2"
"6898",3,127,"identical",5,9,"de","exp_2"
"6899",3,127,"identical",5,10,"temizliyor.","exp_2"
"6900",3,128,"ben",6,1,"Yar?n","exp_2"
"6901",3,128,"ben",6,2,"ak?am","exp_2"
"6902",3,128,"ben",6,3,"arkada?lar?mla","exp_2"
"6903",3,128,"ben",6,4,"uzun","exp_2"
"6904",3,128,"ben",6,5,"zamand?r","exp_2"
"6905",3,128,"ben",6,6,"?ok","exp_2"
"6906",3,128,"ben",6,7,"gitmek","exp_2"
"6907",3,128,"ben",6,8,"istedi?imiz","exp_2"
"6908",3,128,"ben",6,9,"restorana","exp_2"
"6909",3,128,"ben",6,10,"gidece?iz.","exp_2"
"6910",3,120,"ben",7,1,"A??r?","exp_2"
"6911",3,120,"ben",7,2,"ya?mur","exp_2"
"6912",3,120,"ben",7,3,"ya?d???","exp_2"
"6913",3,120,"ben",7,4,"i?in","exp_2"
"6914",3,120,"ben",7,5,"t?m","exp_2"
"6915",3,120,"ben",7,6,"?ehri","exp_2"
"6916",3,120,"ben",7,7,"sel","exp_2"
"6917",3,120,"ben",7,8,"bast?","exp_2"
"6918",3,120,"ben",7,9,"ve","exp_2"
"6919",3,120,"ben",7,10,"bir?ok","exp_2"
"6920",3,120,"ben",7,11,"insan","exp_2"
"6921",3,120,"ben",7,12,"evsiz","exp_2"
"6922",3,120,"ben",7,13,"kald?.","exp_2"
"6923",3,126,"ben",5,1,"Balkona","exp_2"
"6924",3,126,"ben",5,2,"ast???m","exp_2"
"6925",3,126,"ben",5,3,"?ama??rlar","exp_2"
"6926",3,126,"ben",5,4,"so?uktan","exp_2"
"6927",3,126,"ben",5,5,"buz","exp_2"
"6928",3,126,"ben",5,6,"gibi","exp_2"
"6929",3,126,"ben",5,7,"olmu?","exp_2"
"6930",3,126,"ben",5,8,"o","exp_2"
"6931",3,126,"ben",5,9,"sebepten","exp_2"
"6932",3,126,"ben",5,10,"art?k","exp_2"
"6933",3,126,"ben",5,11,"d??ar?ya","exp_2"
"6934",3,126,"ben",5,12,"asm?yorum.","exp_2"
"6935",3,112,"ben",7,1,"Bug?n","exp_2"
"6936",3,112,"ben",7,2,"hava","exp_2"
"6937",3,112,"ben",7,3,"g?zel","exp_2"
"6938",3,112,"ben",7,4,"oldu?u","exp_2"
"6939",3,112,"ben",7,5,"i?in","exp_2"
"6940",3,112,"ben",7,6,"bah?ede","exp_2"
"6941",3,112,"ben",7,7,"top","exp_2"
"6942",3,112,"ben",7,8,"oynad?k","exp_2"
"6943",3,112,"ben",7,9,"ama","exp_2"
"6944",3,112,"ben",7,10,"?ok","exp_2"
"6945",3,112,"ben",7,11,"fazla","exp_2"
"6946",3,112,"ben",7,12,"terledik.","exp_2"
"6947",3,101,"identical",5,1,"O","exp_2"
"6948",3,101,"identical",5,2,"kadar","exp_2"
"6949",3,101,"identical",5,3,"hastayd?","exp_2"
"6950",3,101,"identical",5,4,"ki","exp_2"
"6951",3,101,"identical",5,5,"tat","exp_2"
"6952",3,101,"identical",5,6,"alma","exp_2"
"6953",3,101,"identical",5,7,"duyusunu","exp_2"
"6954",3,101,"identical",5,8,"kaybetmi?ti.","exp_2"
"6955",3,151,"identical",7,1,"Az","exp_2"
"6956",3,151,"identical",7,2,"?nce","exp_2"
"6957",3,151,"identical",7,3,"yedi?im","exp_2"
"6958",3,151,"identical",7,4,"yemek","exp_2"
"6959",3,151,"identical",7,5,"y?z?nden","exp_2"
"6960",3,151,"identical",7,6,"midem","exp_2"
"6961",3,151,"identical",7,7,"?ok","exp_2"
"6962",3,151,"identical",7,8,"a?r?yor","exp_2"
"6963",3,151,"identical",7,9,"ama","exp_2"
"6964",3,151,"identical",7,10,"yine","exp_2"
"6965",3,151,"identical",7,11,"de","exp_2"
"6966",3,151,"identical",7,12,"iyi","exp_2"
"6967",3,151,"identical",7,13,"ki","exp_2"
"6968",3,151,"identical",7,14,"yemi?im.","exp_2"
"6969",3,110,"ben",8,1,"Bir","exp_2"
"6970",3,110,"ben",8,2,"hafta","exp_2"
"6971",3,110,"ben",8,3,"sonra","exp_2"
"6972",3,110,"ben",8,4,"girece?im","exp_2"
"6973",3,110,"ben",8,5,"ehliyet","exp_2"
"6974",3,110,"ben",8,6,"s?nav?","exp_2"
"6975",3,110,"ben",8,7,"i?in","exp_2"
"6976",3,110,"ben",8,8,"?ok","exp_2"
"6977",3,110,"ben",8,9,"heyecanl?y?m","exp_2"
"6978",3,110,"ben",8,10,"bu","exp_2"
"6979",3,110,"ben",8,11,"y?zden","exp_2"
"6980",3,110,"ben",8,12,"r?yamda","exp_2"
"6981",3,110,"ben",8,13,"hep","exp_2"
"6982",3,110,"ben",8,14,"s?navdan","exp_2"
"6983",3,110,"ben",8,15,"kal?yorum.","exp_2"
"6984",3,104,"ben",5,1,"Film","exp_2"
"6985",3,104,"ben",5,2,"izlerken","exp_2"
"6986",3,104,"ben",5,3,"m?s?r","exp_2"
"6987",3,104,"ben",5,4,"yemeyi","exp_2"
"6988",3,104,"ben",5,5,"?ok","exp_2"
"6989",3,104,"ben",5,6,"seviyorum","exp_2"
"6990",3,104,"ben",5,7,"ama","exp_2"
"6991",3,104,"ben",5,8,"bug?n","exp_2"
"6992",3,104,"ben",5,9,"evde","exp_2"
"6993",3,104,"ben",5,10,"m?s?r","exp_2"
"6994",3,104,"ben",5,11,"kalmam??t?.","exp_2"
"6995",3,143,"identical",4,1,"Sahilde","exp_2"
"6996",3,143,"identical",4,2,"y?r?rken","exp_2"
"6997",3,143,"identical",4,3,"aya??ma","exp_2"
"6998",3,143,"identical",4,4,"cam","exp_2"
"6999",3,143,"identical",4,5,"batt?","exp_2"
"7000",3,143,"identical",4,6,"bu","exp_2"
"7001",3,143,"identical",4,7,"y?zden","exp_2"
"7002",3,143,"identical",4,8,"hastaneye","exp_2"
"7003",3,143,"identical",4,9,"gidip","exp_2"
"7004",3,143,"identical",4,10,"diki?","exp_2"
"7005",3,143,"identical",4,11,"att?rmak","exp_2"
"7006",3,143,"identical",4,12,"zorunda","exp_2"
"7007",3,143,"identical",4,13,"kald?m.","exp_2"
"7008",3,83,"identical",6,1,"G?kku?a??n?n","exp_2"
"7009",3,83,"identical",6,2,"i?indeki","exp_2"
"7010",3,83,"identical",6,3,"renklerden","exp_2"
"7011",3,83,"identical",6,4,"en","exp_2"
"7012",3,83,"identical",6,5,"?ok","exp_2"
"7013",3,83,"identical",6,6,"mor","exp_2"
"7014",3,83,"identical",6,7,"rengini","exp_2"
"7015",3,83,"identical",6,8,"seviyorum.","exp_2"
"7016",3,152,"ben",3,1,"Bug?n","exp_2"
"7017",3,152,"ben",3,2,"k?pe?im","exp_2"
"7018",3,152,"ben",3,3,"a??","exp_2"
"7019",3,152,"ben",3,4,"oldu","exp_2"
"7020",3,152,"ben",3,5,"o","exp_2"
"7021",3,152,"ben",3,6,"y?zden","exp_2"
"7022",3,152,"ben",3,7,"ate?i","exp_2"
"7023",3,152,"ben",3,8,"var","exp_2"
"7024",3,152,"ben",3,9,"ve","exp_2"
"7025",3,152,"ben",3,10,"halsiz.","exp_2"
"7026",3,117,"identical",7,1,"D?zenli","exp_2"
"7027",3,117,"identical",7,2,"nefes","exp_2"
"7028",3,117,"identical",7,3,"egzersizleri","exp_2"
"7029",3,117,"identical",7,4,"yapmak","exp_2"
"7030",3,117,"identical",7,5,"sa?l???m?z","exp_2"
"7031",3,117,"identical",7,6,"i?in","exp_2"
"7032",3,117,"identical",7,7,"?ok","exp_2"
"7033",3,117,"identical",7,8,"?nemlidir","exp_2"
"7034",3,117,"identical",7,9,"diye","exp_2"
"7035",3,117,"identical",7,10,"ba??m?z?n","exp_2"
"7036",3,117,"identical",7,11,"etini","exp_2"
"7037",3,117,"identical",7,12,"yiyor.","exp_2"
"7038",3,160,"ben",5,1,"Eve","exp_2"
"7039",3,160,"ben",5,2,"gelmeden","exp_2"
"7040",3,160,"ben",5,3,"?nce","exp_2"
"7041",3,160,"ben",5,4,"son","exp_2"
"7042",3,160,"ben",5,5,"kez","exp_2"
"7043",3,160,"ben",5,6,"foto?raf","exp_2"
"7044",3,160,"ben",5,7,"?ektik","exp_2"
"7045",3,160,"ben",5,8,"ama","exp_2"
"7046",3,160,"ben",5,9,"karanl?k","exp_2"
"7047",3,160,"ben",5,10,"oldu?u","exp_2"
"7048",3,160,"ben",5,11,"i?in","exp_2"
"7049",3,160,"ben",5,12,"foto?rafta","exp_2"
"7050",3,160,"ben",5,13,"??kmam???z.","exp_2"
"7051",3,149,"identical",6,1,"Kapadokya'ya","exp_2"
"7052",3,149,"identical",6,2,"t?m","exp_2"
"7053",3,149,"identical",6,3,"aile","exp_2"
"7054",3,149,"identical",6,4,"Kas?m","exp_2"
"7055",3,149,"identical",6,5,"ay?n?n","exp_2"
"7056",3,149,"identical",6,6,"ilk","exp_2"
"7057",3,149,"identical",6,7,"haftas?","exp_2"
"7058",3,149,"identical",6,8,"gidece?iz","exp_2"
"7059",3,149,"identical",6,9,"ve","exp_2"
"7060",3,149,"identical",6,10,"sizin","exp_2"
"7061",3,149,"identical",6,11,"de","exp_2"
"7062",3,149,"identical",6,12,"gelmenizi","exp_2"
"7063",3,149,"identical",6,13,"?ok","exp_2"
"7064",3,149,"identical",6,14,"istiyoruz.","exp_2"
"7065",3,89,"identical",3,1,"K?lt?rel","exp_2"
"7066",3,89,"identical",3,2,"etkile?imde","exp_2"
"7067",3,89,"identical",3,3,"dil","exp_2"
"7068",3,89,"identical",3,4,"?ok","exp_2"
"7069",3,89,"identical",3,5,"?nemlidir.","exp_2"
"7070",3,115,"identical",6,1,"Ku?um","exp_2"
"7071",3,115,"identical",6,2,"kafeste","exp_2"
"7072",3,115,"identical",6,3,"olmas?na","exp_2"
"7073",3,115,"identical",6,4,"ra?men","exp_2"
"7074",3,115,"identical",6,5,"?ok","exp_2"
"7075",3,115,"identical",6,6,"t?y","exp_2"
"7076",3,115,"identical",6,7,"d?k?yor","exp_2"
"7077",3,115,"identical",6,8,"diye","exp_2"
"7078",3,115,"identical",6,9,"hemen","exp_2"
"7079",3,115,"identical",6,10,"marketten","exp_2"
"7080",3,115,"identical",6,11,"t?l","exp_2"
"7081",3,115,"identical",6,12,"ald?k.","exp_2"
"7082",3,122,"ben",8,1,"E?er","exp_2"
"7083",3,122,"ben",8,2,"bu","exp_2"
"7084",3,122,"ben",8,3,"?d?l?","exp_2"
"7085",3,122,"ben",8,4,"kazanmak","exp_2"
"7086",3,122,"ben",8,5,"istiyorsan","exp_2"
"7087",3,122,"ben",8,6,"bunun","exp_2"
"7088",3,122,"ben",8,7,"i?in","exp_2"
"7089",3,122,"ben",8,8,"?ok","exp_2"
"7090",3,122,"ben",8,9,"?al??mal?s?n","exp_2"
"7091",3,122,"ben",8,10,"ve","exp_2"
"7092",3,122,"ben",8,11,"tembellik","exp_2"
"7093",3,122,"ben",8,12,"etmemelisin.","exp_2"
"7094",3,124,"ben",5,1,"K?pekler","exp_2"
"7095",3,124,"ben",5,2,"do?alar?","exp_2"
"7096",3,124,"ben",5,3,"gere?i","exp_2"
"7097",3,124,"ben",5,4,"sahibine","exp_2"
"7098",3,124,"ben",5,5,"hep","exp_2"
"7099",3,124,"ben",5,6,"sad?kt?r","exp_2"
"7100",3,124,"ben",5,7,"bu","exp_2"
"7101",3,124,"ben",5,8,"y?zden","exp_2"
"7102",3,124,"ben",5,9,"bir","exp_2"
"7103",3,124,"ben",5,10,"?ok","exp_2"
"7104",3,124,"ben",5,11,"insan","exp_2"
"7105",3,124,"ben",5,12,"k?pek","exp_2"
"7106",3,124,"ben",5,13,"sahiplenmek","exp_2"
"7107",3,124,"ben",5,14,"ister.","exp_2"
"7108",3,121,"identical",9,1,"Pencereyi","exp_2"
"7109",3,121,"identical",9,2,"a??k","exp_2"
"7110",3,121,"identical",9,3,"b?rak?p","exp_2"
"7111",3,121,"identical",9,4,"gitti?i","exp_2"
"7112",3,121,"identical",9,5,"i?in","exp_2"
"7113",3,121,"identical",9,6,"evin","exp_2"
"7114",3,121,"identical",9,7,"her","exp_2"
"7115",3,121,"identical",9,8,"yeri","exp_2"
"7116",3,121,"identical",9,9,"toz","exp_2"
"7117",3,121,"identical",9,10,"olmu?","exp_2"
"7118",3,121,"identical",9,11,"ve","exp_2"
